Index,Name,Address,Latitude,Longitude
2957,The Lighthouse Ministries - Rachel House Lexington Kentucky,"190 Spruce St  Lexington, Kentucky 40507",38.04456329,-84.491333
2958,Catholic Action Center Lexington Kentucky,"1055 Industry Rd Lexington, Kentucky 40505",38.04491,-84.46112
2959,Franklin County Women and Family Shelter Frankfort Kentucky,"303 East Third Street Frankfort, Kentucky 40601",38.193106,-84.871049
2960,Access - Shelter for Men and Soup Kitchen Frankfort Kentucky,"311 West Second St. Frankfort, Kentucky 40601",38.19501877,-84.8782959
2961,"Simon House, Inc - For Pregnant Women Frankfort Kentucky","208 W Campbell St Frankfort, Kentucky 40601",38.19102859,-84.8766479
2962,Elizabeth's Village Georgetown Kentucky,"110 E. Main Street Georgetown, Kentucky 40324",38.2099157,-84.5595103
2963,Volunteers of America Transitional Housing Program Lexington Kentucky,"1400 N. Forbes Road Lexington, Kentucky 40511",38.064721,-84.519847
2964,Lexington Rescue Mission Lexington Kentucky,"444 Glen Arvin Avenue Lexington, Kentucky 40588",38.0649409,-84.504005
2965,Salvation Army Shelter Lexington Lexington Kentucky,"736 W. Main St.  Lexington, Kentucky 40508",38.05283,-84.505261
2966,M.A.S.H. Services of the Bluegrass Lexington  Kentucky,"536 West Third Street Lexington , Kentucky 40508",38.05622101,-84.5000228
2967,Hope Center for Men Lexington Kentucky,"360 W. Loudon Avenue Lexington, Kentucky 40508",38.06210833,-84.49411667
2968,New Life Day Center Lexington Kentucky,"224 North Martin Luther King Blvd. Lexington, Kentucky 40507",38.04754257,-84.4910583
2969,The Beacon of Hope Emergency Shelter Winchester Kentucky,"850 Bypass Road Winchester, Kentucky 40391",38.0022445,-84.2122453
2970,Clark County Homeless Coalition Winchester Kentucky," 19 Wainscott Ave Winchester, Kentucky 40391",37.99452,-84.18296
2971,Hope House Hazard Kentucky,"1001 N Main St Hazard, Kentucky 41701",37.253949,-83.19454283
2972,Haven House Jackson Kentucky,"3770 Highway 15 South Jackson, Kentucky 41339",37.5085758,-83.341564
2973,Bethany House Spouse Abuse Center Somerset Kentucky,"P.O. Box 864 Somerset, Kentucky 42501",37.0661671,-84.6148589
2974,East Kentucky House of Hope Martin Kentucky,"644 Kentucky Highway 122 Martin, Kentucky 41649",37.5558,-82.75498
2975,Gateway Homeless Coalition Morehead Kentucky,"695 Flemingsburg Rd. Morehead, Kentucky 40351",38.18074417,-83.4467163
2976,Mountain Haven Emergency Shelter Morehead Kentucky,"1034 East Main Street Level 2 Morehead, Kentucky 40351",38.191586,-83.419124
2977,Family Promise of Pickens County Easley South Carolina,"111 Hillcrest Ave Easley, South Carolina  2964",34.8227819,-82.590271
2978,TLC Ministries of Beaufort Beaufort South Carolina,"PO Box 2537  Beaufort, South Carolina 29901",32.43000031,-80.6699981
2979,Streets of America Homeless Outreach Beaufort South Carolina,"19 Santee Lane Beaufort, South Carolina 29906",32.499476,-80.728622
2980,House of Refuge - Refuge Outreach Ministry Darlington South Carolina,"P.O. Box 452 Darlington, South Carolina 29540",34.3670752,-80.067764
2981,Food for the Soul KC Camden South Carolina,"110 A E. Dekalb St. Camden, South Carolina 29020",34.24806467,-80.59649317
2982,New Day on Mill Transitional Housing Camden South Carolina,"1207 Mill Street Camden, South Carolina 29020",34.24916077,-80.5997467
2983,Samaritan House of Sumter Sumter South Carolina,"320 West Oakland Ave Sumter, South Carolina 29151",33.91539001,-80.3485641
2984,Sumter Mission Outreach Sumter South Carolina,"510 West Oakland Avenue Sumter, South Carolina 29150",33.91545,-80.351667
2985,Family Shelter Columbia South Carolina,"2411 Two Notch Road Columbia, South Carolina 29204",34.02723312,-81.01067352
2986,The Women's Shelter Columbia South Carolina,"3425 North Main Street Columbia, South Carolina 29203",34.03056335,-81.0424041
2987,Family Promise of the Midlands Columbia South Carolina,"1333 Omarest Dr Columbia, South Carolina 29210",34.034442,-81.086986
2988,Transitions Homeless Recovery Center Columbia  South Carolina,"2025 Main Street Columbia , South Carolina 29201",34.0128746,-81.0388717
2989,Hannah House Columbia South Carolina,"1726 Sumter Street Columbia, South Carolina 29201",34.00894547,-81.0348968
2990,Oliver Gospel Mission Columbia South Carolina,"1100 Taylor St. Columbia, South Carolina 29202",34.00602341,-81.0372848
2991,Palmetto Place Children's Shelter Columbia South Carolina,"P.O. Box 3395 Columbia, South Carolina 29230",34.0007104,-81.0348144
2992,Samaritan's Well - Shelter for women Lexington South Carolina,"129 Gibson St Lexington, South Carolina 29072",33.96844864,-81.2374572
2993,One80 Place Charleston South Carolina,"35 Walnut Street Charleston, South Carolina 29403",32.79964066,-79.9436416
2994,Star Gospel Mission Charleston South Carolina,"474 Meeting St. Charleston, South Carolina 29403",32.7955246,-79.9398269
2995,The Nehemiah House 2 Halfway House North Charleston South Carolina,"2143 Dorchester Road North Charleston, South Carolina 29405",32.85426331,-79.97979736
2996,The Nehemiah House Sliding Scale Halfway House North Charleston South Carolina,"2117 Commander Road North Charleston, South Carolina 29405",32.85461807,-79.97862244
2997,Home of Hope Summerville South Carolina,"821 Central Ave Summerville, South Carolina 29483",33.01502,-80.19978
2998,One80 Place Shelter Summerville  South Carolina,"107 Elks Lodge Lane  Summerville , South Carolina 29483",33.03278732,-80.1897201
2999,Kinard Manor of Lutheran Family Greenwood South Carolina,"949 S. Main St Greenwood, South Carolina 29646",34.18346786,-82.1573104
3000,Greenwood Pathway House Greenwood South Carolina,"208 Panola Avenue Greenwood, South Carolina 29646",34.173428,-82.1512897
3001,Lakelands Veterans Home Greenwood South Carolina,"711 Scotch Cross Road-East Greenwood, South Carolina 29646",34.14024734,-82.10957336
3002,HADIT Home for Veterans Conway South Carolina,"1201 Leatherman Road Conway, South Carolina 29527",33.85500483,-79.11170217
3003,St Vincent De Paul Society Food Pantry Murrrells Inlet ,"542 Cypress Avenue Murrrells Inlet, South Carolina 29576",33.5888199,-79.0034817
3004,HADIT Home for Veterans Murrells Inlet South Carolina,"23 Crooked Island Circle Murrells Inlet, South Carolina 29576",33.54011,-79.06154
3005,Low Country Shelter Association Mullins South Carolina,"4825 S. Highway 41 Mullins, South Carolina 29574",34.0901413,-79.2984314
3006,PDCAA Shelter for the Homeless Florence South Carolina,"411 S. Jarrott Street Florence, South Carolina 29506",34.19154739,-79.7593154
3007,Courtney McGinnis Graham Community Shelter Florence South Carolina,"535 South Church Street Florence, South Carolina 29506",34.1881984,-79.7619318
3008,House of Hope of the Pee Dee Florence South Carolina,"1020 Darlington Street Florence, South Carolina 29501",34.1995451,-79.785586
3009,Northern Virginia Family Service Oakton Virginia,"10455 White Granite Drive  Suite 100 Oakton, Virginia 22124",38.873541,-77.305517
3010,Bill Mehr Drop In Center Woodbridge Virginia,"14730 Potomac Mills Road Woodbridge, Virginia 22192",38.629117,-77.295461
3011,Prince William County Winter Shelter Woodbridge ,"14730 Potomac Mills Rd  Woodbridge, Virginia 22192",38.6290675,-77.2976311
3012,StreetLight Overnight Shelter  Woodbridge Virginia,"14730 Potomac Mills Road Woodbridge, Virginia 22192",38.6290675,-77.2976311
3013,Embry Rucker Community Shelter Reston  Virginia,"11975 Bowman Towne Drive Reston , Virginia 20190",38.961586,-77.35990906
3014,Beverly Warren Emergency Shelter Dumfries Virginia,"17866 Main Street Dumfries, Virginia 22026",38.5649792,-77.3299734
3015,Liberty Godparent Home For Pregnant Ladies Lynchburg Virginia,"124 Liberty Mtn Drive Lynchburg, Virginia 24502",37.3529723,-79.1707957
3016,The Salvation Army Center Of Hope Lynchburg Virginia,"2211 Park Ave Lynchburg, Virginia 24501",37.4046535,-79.1629823
3017,Hand-Up Lodge Lynchburg Virginia,"915 Main Street Lynchburg, Virginia 24504",37.4142404,-79.1421816
3018,YWCA of Central Virginia Lynchburg Virginia,"626 Church St. Lynchburg, Virginia 24504",37.4162869,-79.144523
3019,SERVE Shelter Manassas Virginia,"10056 Dean Drive Manassas, Virginia 20144",38.74459839,-77.5003585
3020,The Good Shepherd Alliance Ashburn Virginia,"20684 Ashburn Road Ashburn, Virginia 20147",39.045221,-77.486474
3021,Loudoun Homeless Services Center Leesburg Virginia,"19520 Meadow view Court Leesburg, Virginia 22076",39.07830429,-77.5504303
3022,Loudoun Abused Women’s Shelter (LAWS) Leesburg Virginia,"105 E Market Street Leesburg, Virginia 20175",39.11436,-77.56282
3023,Frederick Rescue Mission - Beacon House Frederick Maryland,"419 W South St Frederick, Maryland 21701",39.4116565,-77.4186949
3024,Alan P. Linton Emergency Shelter Frederick Maryland,"27 DeGrange Street Frederick, Maryland 21701",39.4120516,-77.4179135
3025,Frederick Community Action Agency Frederick Maryland,"100 South Market Street Frederick, Maryland 21701",39.41164398,-77.4108505
3026,Advocates for Homeless Families - Homeless Services Frederick Maryland,"216 Abrecht Place Frederick, Maryland 21701",39.4144516,-77.4172134
3027,Fauquier Family Shelter Services Warrenton Virginia,"95 Keith St Warrenton, Virginia 20188",38.71232224,-77.7993927
3028,CARITAS Richmond Virginia,"1532 High Street Richmond, Virginia 23220",37.55103683,-77.4638595
3029,Commonwealth Catholic Charities - Homeless Point of Entry Richmond Virginia,"511 W. Grace Street Richmond, Virginia 23230",37.54731369,-77.4476165
3030,HomeAgain Richmond Virginia,"2 E Main St Richmond, Virginia 23219",37.5432002,-77.4440764
3031,"Community Touch, Inc.  Bealeton Virginia","10499 Jericho Rd Bealeton, Virginia 22712",38.59867859,-77.82810211
3032,Thurman Brisben Center Fredericksburg Virginia,"471 Central Rd. Fredericksburg, Virginia 22401",38.28694916,-77.47261047
3033,Warren County Front Royal House of Hope Front Royal  Virginia,"722 Warren Ave Front Royal , Virginia 22630",38.92792511,-78.19289398
3034,House of Hope Front Royal Front Royal Virginia,"724 Warren Avenue Front Royal, Virginia 22630",38.928446,-78.193111
3035,Thermal Shelter of Front Royal Front Royal Virginia,"PO Box 454 Front Royal, Virginia 22630",38.92794,-78.19543997
3036,To Our House Christiansburg Virginia,"110 Roanoke St Christiansburg, Virginia 24073",37.130351,-80.404323
3037,Bluefield Union Mission Bluefield West Virginia,"2203 Bluefield Avenue Bluefield, West Virginia 24701",37.2600975,-81.2477111
3038,Farmville Area Rescue Mission Farmville Virginia,"P.O. Box 213 Farmville, Virginia 23901",37.3020965,-78.3919401
3039,"H.E.L.P. Inc. - Hampton Roads Ecumenical Lodgings and Provisions, Inc Hampton Virginia","1320 LaSalle Avenue Hampton, Virginia 23669",37.03079605,-76.3613891
3040,Light House Ministries Keller Virginia,"18317 N.R. North Street Keller, Virginia 23401",37.61990738,-75.76587677
3041,Peninsula Rescue Mission Newport News Virginia,"3700 Huntington Ave. Newport News, Virginia 23607",36.98638,-76.43313
3042,"Menchville House Ministries, Inc. Newport News Virginia","P.O. Box 22687 Newport News, Virginia 23609",36.97999954,-76.4300003
3043,Four Oaks Day Service Center  Newport News Virginia,"7401 Warwick Blvd Newport News, Virginia 23607",37.01346,-76.44921
3044,PORT Emergency Winter Shelter Newport News Virginia,"Scattered Sites Newport News, Virginia 23601",37.07814789,-76.46794891
3045,CAPS Night Stay Winter Shelter Suffolk ,"326 N. Main St. Suffolk, Virginia 23434",36.7335743,-76.581148
3046,The Genieve Shelter Suffolk Virginia,"157 N Main St Suffolk, Virginia 23434",36.7294574,-76.5831595
3047,Portsmouth Volunteers for the Homeless Portsmouth Virginia,"800 Williamsburg Ave Suite B Portsmouth, Virginia 23704",36.83248901,-76.3203964
3048,"NATASHA House, Inc Yorktown Virginia","PO Box 1869 Yorktown, Virginia 23692",37.16454315,-76.4447403
3049,Barrett Transitional Home Norfolk Virginia,"2129 Vincent Ave Norfolk, Virginia 23504",36.86039352,-76.2509079
3050,Union Mission Norfolk Virginia,"5100 East Virginia Beach Boulevard Norfolk, Virginia 23502",36.85765457,-76.2249603
3051,Grace Haven Family Shelter Williamsburg Virginia,"10 Harrison Ave Williamsburg, Virginia 23185",37.27479683,-76.71501633
3052,ECHO Shelter Tappahannock Tappahannock Virginia,"486 Hospital Road Tappahannock, Virginia 22560",37.9010156,-76.8783401
3053,St. Mary's County DSS - Joseph D. Carter Bldg. Leonardtown Maryland,"23110 Leonard Hall Drive Leonardtown, Maryland 20650",38.30531693,-76.63102722
3054,The Haven Day Shelter Charlottesville Virginia,"112 W. Market St. Charlottesville, Virginia 22902",38.0316026,-78.482093
3055,Salvation Army Emergency Shelter Charlottesville Virginia,"207 Ridge Street Charlottesville, Virginia 22902",38.029035,-78.4863627
3056,PACEM Charlottesville Virginia,"PO Box 14 Charlottesville, Virginia 22902",38.0293059,-78.4766781
3057,Shelter for Help In Emergency Charlottesville Virginia,"P.O. Box 1013 Charlottesville, Virginia 22902",38.0293059,-78.4766781
3058,WARM Waynesboro Area Refuge Ministry Waynesboro Virginia,"1035 Fairfax Ave Waynesboro, Virginia 22980",38.082273,-78.876099
3059,Samaritan Shelter Pocomoke City Maryland,"814 Fourth Street Pocomoke City, Maryland 21851",38.0696373,-75.57028198
3060,Worcester County DSS Snow Hill Maryland,"299 Commerce Street Snow Hill, Maryland 21863-1127",38.17718506,-75.39523315
3061,"Diakonia Emergency Shelter, Food Pantry Ocean City Maryland","12747 Old Bridge Road Ocean City, Maryland 21842",38.33240891,-75.1073608
3062,Roanoke Homeless Assistance Team Roanoke Virginia,"339 Salem Avenue, S.W.  Roanoke, Virginia 24011",37.27239227,-79.93764496
3063,Rescue Mission - Roanoke Roanoke Virginia,"402 4th Street Southeast Roanoke, Virginia 24013",37.26992449,-79.934925
3064,Trust House Roanoke Roanoke Virginia,"404 Elm Ave SW Roanoke, Virginia 24016",37.2667089,-79.948674
3065,Valley Mission  Inc. Staunton Virginia,"1513 W Beverley Street Staunton, Virginia 24401",38.15269852,-79.0889663
3066,"Mercy House, Inc. Harrisonburg Virginia","247 N High Street PO Box 1478 Harrisonburg, Virginia 22803",38.45248032,-78.8721237
3067,Winchester Area Temporary Thermal Shelter Winchester Virginia,"217 Opequon Church Lane Winchester, Virginia 22602",39.13936996,-78.1952896
3068,Winchester Rescue Mission Winchester Virginia,"435 N Cameron St Winchester, Virginia 22601",39.18906403,-78.16256714
3069,The Salvation Army of Winchester VA - Center of Hope Shelter Winchester Virginia,"300 Fort Collier Road Winchester, Virginia 22603",39.19425583,-78.1477661
3070,Goochland Cares Goochland Virginia,"2999 River Road West Goochland, Virginia 23063",37.686168,-77.886616
3071,Martinsburg Union Rescue Mission Martinsburg West Virginia,"608 W. King St Martinsburg, West Virginia 25401",39.4577229,-77.97156
3072,Community Networks Inc. - Bethany House Martinsburg West Virginia,"216 E John St Martinsburg, West Virginia 25401",39.4546051,-77.96244812
3073,Shenandoah Women's Center Martinsburg West Virginia,"236 W. Martin Street Martinsburg, West Virginia 25402",39.45931244,-77.96542358
3074,Pine Haven Center Beckley West Virginia,"103 S. Eisenhower Drive Beckley, West Virginia 25801",37.7809382,-81.166995
3075,Cherry Hill Shelter Daniels West Virginia,"Cherry Street Daniels, West Virginia 25832",37.73326111,-81.1296463
3076,FULTON Fulton County Services for Children McConnellsburg Pennsylvania,"219 North 2nd Street McConnellsburg, Pennsylvania 17233",39.93453979,-77.99794006
3077,BEDFORD Human Services Administrator Everett Pennsylvania,"10241 Lincoln Highway Everett, Pennsylvania 15537",40.02552414,-78.44139099
3078,The Clarksburg Mission Community Clarksburg West Virginia,"312 N. 4th Street Clarksburg, West Virginia 26301",39.2831192,-80.3390045
3079,Union Mission of Fairmont Fairmont West Virginia,"107 Jefferson Street Fairmont, West Virginia 26554",39.48258591,-80.14084625
3080,Scott Place Shelter Fairmont West Virginia,"215 Scott Place Fairmont, West Virginia 26554",39.48643494,-80.1442108
3081,Bartlett House Morgantown West Virginia,"1110 University Ave Morgantown, West Virginia 26505",39.62937927,-79.958641
3082,Randolph County Homeless Shelter Elkins West Virginia,"938 S. Davis Avenue Elkins, West Virginia 26241",38.920809,-79.8502375
3083,Under The Bridge Community Outreach Logan West Virginia,"118 Stratton St Logan, West Virginia 25601",37.8480346,-81.9938895
3084,YWCA Sojourner Domestic Violence Shelter Charleston West Virginia,"1418 Washington Street East Charleston, West Virginia 25301",38.3444129,-81.6239599
3085,Roark-Sullivan Lifeway Center - Giltinan Center Charleston West Virginia,"505 Leon Sullivan Way Charleston, West Virginia 25301",38.35064316,-81.6284179
3086,Roark-Sullivan Lifeway Center - Veterans Program Charleston West Virginia,"505 Leon Sullivan Way Charleston, West Virginia 25301",38.35064316,-81.6284179
3087,Roark-Sullivan Lifeway Center - Liberty Center Charleston West Virginia,"609 Shrewsbury Street Charleston, West Virginia 25301",38.35149765,-81.62886047
3088,Harvest Time Charleston  West Virginia,"1704 Washington Street Charleston , West Virginia 25311",38.3733346,-81.6633191
3089,CASA: Citizens Assisting and Sheltering the Abused Hagerstown Maryland,"116 W. Baltimore Street Hagerstown, Maryland 21740",39.64030457,-77.72603607
3090,"Washington County Community Action Council, Inc. Hagerstown Maryland","101 Summit Avenue Hagerstown, Maryland 21740",39.64187622,-77.72408295
3091,REACH of Washington County Hagerstown Maryland,"140 West Franklin Street, Suite 300 Hagerstown, Maryland  21740",39.64538193,-77.72209167
3092,The Hope Center at Hagerstown Rescue Mission Hagerstown Maryland,"125 N. Prospect Street Hagerstown, Maryland 21740",39.646126,-77.7228169
3093,Salvation Army - Hagerstown Hagerstown Maryland,"534 W. Franklin Street Hagerstown, Maryland 21740",39.64800262,-77.72859192
3094,Brookside Women and Children Center Charleston West Virginia,"700 South Park Road Charleston, West Virginia 25304",38.320851,-81.603784
3095,Union Mission  Crossroads Men’s Shelter Charleston West Virginia,"700 South Park Road Charleston, West Virginia 25321",38.320851,-81.603784
3096,Safe sanctuary Cross Lanes West Virginia,"5257 Big Tyler Rd Cross Lanes, West Virginia 25313",38.431835,-81.7634037
3097,Roark-Sullivan Lifeway Center - Twin Cities Center St. Albans West Virginia,"100 MacCorkle Avenue St. Albans, West Virginia 25177",38.39043808,-81.83678436
3098,Allegany County Department of Social Services Cumberland Maryland,"1 Frederick Street Cumberland, Maryland 21501",39.65233612,-78.7633667
3099,Allegany County Human Resources Women's Transitional Housing Cumberland Maryland,"19 Frederick St Cumberland, Maryland 21502",39.65237427,-78.76246643
3100,"Union Rescue Mission of Western Md., Inc. Cumberland Maryland","16 Queen City Pavement Cumberland, Maryland 21502",39.65195084,-78.75835419
3101,"Family Crisis Resource Center, Inc. Cumberland Maryland","146 Bedford Street Cumberland, Maryland 21502",39.65454102,-78.76179504
3102,Central YMCA Cumberland Maryland,"205 Baltimore Avenue Cumberland, Maryland 21502",39.65254211,-78.75833893
3103,Homeless shelter - LewisBurg Lewisburg West Virginia,"322 N. Court St Lewisburg, West Virginia 24901",37.80630875,-80.44256592
3104,GREENE Greene County Human Services Waynesburg Pennsylvania,"19 S. Washington Street Ft. Jackson Bldg. 3rd Floor Waynesburg, Pennsylvania 15370",39.8964653,-80.17922974
3105,City Mission Men's Shelter Uniontown Pennsylvania,"226 East Fayette Street Uniontown, Pennsylvania 15401",39.89535904,-79.71726227
3106,Fayette County Community Action Foodbank Uniontown Pennsylvania,"119 North Beeson Avenue Uniontown, Pennsylvania 15401",39.9046402,-79.72597504
3107,City Mission's Women's Shelter Uniontown Pennsylvania,"217 Lenox Street Uniontown, Pennsylvania 15401",39.90353775,-79.71461487
3108,Salvation Army of Allentown Allentown Pennsylvania,"144 North Eighth Street Allentown, Pennsylvania 18101",40.60417938,-75.47478485
3109,The Beall and Linny Fowler Hospitality House For Women And Children Allentown Pennsylvania,"344 N. 7th St. Allentown, Pennsylvania 18102",40.60754776,-75.4742584
3110,Sixth Street Family Shelter Allentown Pennsylvania,"219 N. 6th St Allentown, Pennsylvania 18102",40.60614014,-75.4713363
3111,Allentown Rescue Mission - Gateway Center Allentown Pennsylvania,"355 Hamilton St Allentown, Pennsylvania 18105",40.60461807,-75.4632873
3112,Cay Galgon Shelter Bethlehem Pennsylvania,"714 West Broad Street Bethlehem, Pennsylvania 18018",40.6230394,-75.3925229
3113,New Bethany Ministries Non Emergency Housing Bethlehem Pennsylvania,"337 Wyandotte St Bethlehem, Pennsylvania 18015 ",40.610466,-75.38446808
3114,Victory House of Lehigh Valley Bethlehem Pennsylvania,"314 Filmore St. Bethlehem, Pennsylvania 18015",40.62593079,-75.3704605
3115,Bethlehem Emergency Sheltering Bethlehem Pennsylvania,"75 E Market St Bethlehem, Pennsylvania 18018",40.62164,-75.35468
3116,Roofover Transitional Shelter Easton ,"902 Philadelphia Road Easton, Pennsylvania 18042",40.6747644,-75.214107
3117,NORTHAMPTON Department of Human Services Easton Pennsylvania,"Northampton County Government Center 669 Washington Street Easton, Pennsylvania 18042-7491",40.68843079,-75.22073364
3118,Safe Harbor Shelter Easton Pennsylvania,"536 Bushkill Dr Easton, Pennsylvania 18042",40.69839096,-75.2130889
3119,Third Street Alliance for Women & Children  Women and Children's Shelter Easton Pennsylvania,"41 N Third St Easton, Pennsylvania 18042",40.69260788,-75.2092132
3120,CARBON Carbon County Area on Aging Palmerton Pennsylvania,"401 Delaware Avenue 3rd Floor Palmerton, Pennsylvania 18071",40.80250168,-75.60810089
3121,RoofOver Transitional Shelter Easton Pennsylvania,"140 Bushkill Drive Easton, Pennsylvania 18042",40.69621658,-75.2068634
3122,Roof Over For Women And Children Allentown Pennsylvania,"902 Philadelphia Rd Allentown, Pennsylvania 18042",40.37542725,-75.37789917
3123,Coalition to Shelter and Support the Homeless Ottsville Pennsylvania,"7661 Easton Rd Ottsville, Pennsylvania 18942",40.4625352,-75.157298
3124,Family Promise of Carbon County Lehighton Pennsylvania,"167 South Third Street Lehighton, Pennsylvania 18235",40.83219,-75.711446
3125,Peaceful Knights Lehighton Pennsylvania,"185 Penn Drive Lehighton, Pennsylvania 18235",40.90338135,-75.5905227
3126,Bucks County Housing Group Doylestown Pennsylvania,"470 Old Dublin Pike  Doylestown, Pennsylvania 18901",40.335488,-75.1459801
3127,The Ministries At MAIN St Pottstown Pennsylvania,"256 South Hanover Street Pottstown, Pennsylvania 19465-7022",40.24078751,-75.65142822
3128,BUCKS Bucks County Opportunity Council Doylestown Pennsylvania,"Administration Office 100 Doyle Street Doylestown, Pennsylvania 18901",40.31427002,-75.13414001
3129,Street2Feet Outreach Center Stroudsburg Pennsylvania,"130 N 1st Street Suite 102 Stroudsburg, Pennsylvania 18360",40.9944053,-75.188451
3130,Community Service Center Altoona Pennsylvania,"2100 6th Ave Altoona, Pennsylvania 16602",40.5047058,-78.4031035
3131,"Family Services, Inc - Blair County Family Shelter Services Altoona Pennsylvania","2700 8th Ave Altoona, Pennsylvania 16602",40.499608,-78.408951
3132,VENANGO Venango County Office of Economic Opportunity Franklin Pennsylvania,"P.O. Box 1130 Franklin, Pennsylvania 16323",41.41148758,-79.8520813
3133,Catholic Charities Butler County Outreach Butler Pennsylvania,"120 W. New Castle St Butler, Pennsylvania 16001",40.861757,-79.8961636
3134,"Family Promise of Warren County, Inc. Oxford New Jersey","PO Box 267  65A Washington Avenue Oxford, New Jersey 07863",40.80162811,-74.99655914
3135,Scranton Adult Rehabilitation Center Salvation Army Scranton Pennsylvania,"1155 River Street Scranton, Pennsylvania 18505",41.3938446,-75.64835358
3136,Crisis Center North Domestic Violence Help Pittsburgh Pennsylvania,"P.O. Box 101093 Pittsburgh, Pennsylvania 15237",40.55885315,-80.04231262
3137,The Lighthouse Foundation Valencia Pennsylvania,"116 Browns Hill Road Valencia, Pennsylvania 16059",40.71318883,-79.92907383
3138,Pleasant Valley Shelter For Men Pittsburgh Pennsylvania,"1601 Brighton Rd. Pittsburgh, Pennsylvania 15212",40.45812225,-80.0161972
3139,Light of Life Rescue Mission (Pittsburgh) Pittsburgh Pennsylvania,"10 E. North Avenue Pittsburgh, Pennsylvania 15212",40.45566177,-80.00648499
3140,ALLEGHENY Allegheny County Bureau of Hunger and Housing Services Pittsburgh Pennyslvania,"1 Smithfield Street - United Way Building 4th floor Pittsburgh, Pennyslvania 15222-2225",40.44752502,-79.99340057
3141,Wood Street Commons Pittsburgh Pennsylvania,"301 Third Avenue Pittsburgh, Pennsylvania 15222",40.43888474,-80.00163269
3142,Salvation Army Family Crisis Shelter Pittsburgh Pennsylvania,"424 Third Avenue Pittsburgh, Pennsylvania 15219",40.43755722,-79.99866486
3143,Housing Services Pittsburgh Pennsylvania,"905 Watson St Pittsburgh, Pennsylvania 15219",40.4385837,-79.991513
3144,Bethlehem Haven Women's Shelter Pittsburgh Pennsylvania,"905 Watson Street Pittsburgh, Pennsylvania 15219",40.44219971,-79.9835968
3145,Shepherd's Heart Veterans Home Pittsburgh Pennsylvania,"13 Pride Street Pittsburgh, Pennsylvania 15213",40.43802643,-79.98499298
3146,Women's Center and Shelter of Greater Pittsburgh Pittsburgh Pennsylvania,"PO Box 9024 Pittsburgh, Pennsylvania 15224",40.46216202,-79.94445038
3147,Abiding Missions Team Warming Center Pittsburgh Pennsylvania,"731 Excelsior St Pittsburgh, Pennsylvania 15210",40.42296,-79.99461
3148,William Mildred Orr Compassionate Care Center Pittsburgh Pennsylvania,"6023 Harvard Street Pittsburgh, Pennsylvania 15206",40.46294022,-79.92305756
3149,East End Cooperative Ministry - Community Connections Center Pittsburgh Pennsylvania,"6140 Station Street Pittsburgh, Pennsylvania 15206",40.463009,-79.921675
3150,Womanspace East Pittsburgh Pennsylvania,"2000 Fifth Ave Pittsburgh, Pennsylvania 15219",40.34701157,-79.862297
3151,Whale's Tale McKeesport Outreach for Homeless Youth McKeesport Pennsylvania,"416 Olive Street McKeesport, Pennsylvania 15132",40.34862518,-79.86164856
3152,YMCA of McKeesport Winter Transitional Shelter McKeesport Pennsylvania,"523 Sinclair Street McKeesport, Pennsylvania 15132",40.35042191,-79.86170959
3153,Welcome Home Shelter Greensburg Pennsylvania,"218 South Maple Avenue Greensburg, Pennsylvania 15601",40.30089569,-79.5429916
3154,YMCA Women's Homeless Services Wilkinsburg Pennsylvania,"742 Ross Avenue Wilkinsburg, Pennsylvania 15221",40.44229126,-79.88348389
3155,CENTRE Human Services Planning Office Bellefonte Pennsylvania,"420 Holmes Street  Bellefonte, Pennsylvania 16823",40.90650558,-77.78315735
3156,Centre House Emergency Shelter State College ,"217 East Nittany Avenue State College, Pennsylvania 16801",40.7932168,-77.8563439
3157,Out of the Cold: Centre County State College Pennsylvania,"location varies State College, Pennsylvania 16801",40.7933949,-77.8600012
3158,Hearts for the Homeless State College Pennsylvania,"100 South Fraser Street State College, Pennsylvania 16801",40.79354477,-77.8627777
3159,CLINTON Clinton County Planning Commission Lock Haven Pennsylvania,"232 East Main Street Lock Haven, Pennsylvania 17745",41.13692474,-77.44346619
3160,MIFFLIN Mifflin County Department of Human Services Lewistown Pennsylvania,"20 North Wayne Street Courthouse Lewistown, Pennsylvania 17044",40.59923935,-77.57138062
3161,JUNIATA Shelter Service Inc. Lewistown Pennsylvania,"13 Depot Street Lewistown, Pennsylvania 17044",40.59909058,-77.56864929
3162,Emergency Services of Catholic Charities Delanco New Jersey,"801 Burlington Ave Delanco, New Jersey 08075",40.02233124,-74.9559478
3163,Bucks County Emergency Homeless Shelter Levittown Pennsylvania,"7 Library Way Levittown, Pennsylvania 19058",40.15660858,-74.8549575
3164,AHTN Code Blue Shelter - Extreme Weather Shelter Fairless Hills Pennsylvania,"PO Box 184 Fairless Hills, Pennsylvania 19030",40.17955399,-74.85516357
3165,Life Rescue Mission levittown Pennsylvania,"260 Birch Drive levittown, Pennsylvania 19054",40.16801834,-74.82579803
3166,The Extended Hand Ministries Shelter Mount Holly New Jersey,"275 Holeman Street Mount Holly, New Jersey 08060",39.9897,-74.8
3167,The Affordable Homes Group Mount Holly New Jersey,"96 Rancocas Rd. Mount Holly, New Jersey 08060",39.9943428,-74.7925186
3168,Whosoever Gospel Mission Philadelphia Pennsylvania,"101 E. Chelten Avenue Philadelphia, Pennsylvania 19144",40.0373764,-75.1733474
