Name,Address,State,Zipcode,Latitude,Longitude,Code
St Francis House Sioux Falls South Dakota,1301 E Austin S Sioux Falls,South Dakota,57103,43.549976348879994,-96.70032501220699,SD
Bishop Dudley Hospitality House Sioux Falls South Dakota,101 N. Indiana Ave Sioux Falls,South Dakota,57103,43.54861450195,-96.71566772460899,SD
Union Gospel Mission Sioux Falls South Dakota,200 N. Weber Avenue Sioux Falls,South Dakota,57102,43.5487709,-96.7198028,SD
Gregory County Shelter Burke South Dakota,P.O. Box 431 Burke,South Dakota,57523,43.21849822998,-99.242538452148,SD
CRST New Hope Homeless Shelter & Therapeutic Garden Eagle butte South Dakota,823 Dupree St. Eagle butte,South Dakota,57625,45.00294876,-101.228309,SD
Missouri Shores Domestic Violence Center Pierre South Dakota,P.O. Box 398 Pierre,South Dakota,57501,44.406238555909994,-100.28971862792999,SD
Hope Center - Homeless Day Center Rapid City South Dakota,615 Kansas City St Rapid City,South Dakota,57701,44.07877349854,-103.22868347167999,SD
CornerStone Rescue Mission Rapid City South Dakota,30 Main Street Rapid City,South Dakota,57701,44.0798038,-103.217,SD
Sicangu Oyate Tipi Homeless Shelter Rosebud  South Dakota,PO Box 188 Rosebud ,South Dakota,57570,43.258270263670006,-100.82257080078101,SD
Oglala Sioux Tribe Veterans Shelter Pine Ridge South Dakota,1 Veterans Drive Pine Ridge,South Dakota,57770,43.0255408,-102.5562743,SD
Pathways Shelter for the Homeless Yankton South Dakota,412 E. 4th Street Yankton,South Dakota,57078,42.87104129,-97.387168,SD
Women's Resource Center Watertown South Dakota,202 5th Street SE Watertown,South Dakota,57201,44.89637374878,-97.107246398926,SD
Mitchell Area Safehouse Mitchell South Dakota,address withheld Mitchell,South Dakota,57301,43.70942688,-98.0298004,SD
CAC Knoxville Homeward Bound Knoxville Tennessee,2247 Western Avenue Knoxville,Tennessee,37921,35.9698074,-83.9525358,TN
Samaritan Place Knoxville Tennessee,3009 Lake Brook Blvd. Knoxville,Tennessee,37909,35.9470605,-84.0312569,TN
Hope Haven Ministries  Inc. Kingsport Tennessee,670 Dale Street Kingsport,Tennessee,37663,36.54481125,-82.5537872,TN
Haven of Mercy Johnson City Tennessee,123 W Millard Street Johnson City,Tennessee,37604,36.31856918,-82.3551483,TN
"Haven of Rest Rescue Mission, Serving the Mountain Empire Bristol Tennessee",624 Anderson Street Bristol,Tennessee,37621,36.59196854,-82.1839523,TN
Place of Hope Columbia Tennessee,105 N JAMES CAMPBELL BLVD Columbia,Tennessee,38402,35.62606049,-87.0414886,TN
Journey Home Day Shelter Murfreesboro Tennessee,308 West Castle Street Murfreesboro,Tennessee,37129,35.84238815,-86.3948593,TN
Rutherford County Shelter - Salvation Army Murfreesboro Tennessee,1137 West Main St Murfreesboro,Tennessee,37133,35.8437461853,-86.409233093262,TN
Salvation Army Nashville - Transitional Housing Nashville Tennessee,631 Dickerson Pike Nashville,Tennessee,37207,36.18254471,-86.7732315,TN
Community Care Fellowship Day Shelter Nashville Tennessee,511 S. 8th St Nashville,Tennessee,37072,36.16963577271,-86.75598907470699,TN
The Next Door Knoxville Knoxville Tennessee,PO Box 282 Knoxville,Tennessee,37901,35.9604682,-83.9194151,TN
Restoration Pointe's Foundry Temporary Shelter Nashville Tennessee,523 Church Street Nashville,Tennessee,37219,36.162481,-86.780679,TN
Steps House Knoxville Tennessee,712 Boggs Avenue Knoxville,Tennessee,37920,35.954898,-83.906791,TN
Nashville Rescue Mission Nashville Tennessee,639 Lafayette St Nashville,Tennessee,37203,36.15384674,-86.7773437,TN
Room at the Inn Nashville Nashville Tennessee,705 Drexel St. Nashville,Tennessee,37203,36.15202379,-86.778652,TN
Safe Haven Family Shelters Nashville Tennessee,1234 3rd Avenue South Nashville,Tennessee,37210,36.14415359,-86.7647094,TN
Bradley County - Cleveland Emergency Shelter Cleveland Tennessee,745 Wildwood Ave SE Cleveland,Tennessee,37311,35.15097427368,-84.869842529297,TN
Crooked Tree Campground Decatur Tennessee,1468 Ferguson Rd Decatur,Tennessee,37322,35.4350738,-84.8408961,TN
Positively Living Knoxville Knoxville Tennessee,1501 East 5th Avenue Knoxville,Tennessee,37917,35.979452,-83.9101189,TN
Knox Area Rescue Ministries - KARM Knoxville Tennessee,418 North Broadway Knoxville,Tennessee,37927,35.97104645,-83.9238128,TN
Salvation Army Knoxville TN - The Thompson Center of Hope Knoxville Tennessee,409 N. Broadway Knoxville,Tennessee,37917,35.9707767,-83.9245638,TN
Oasis Center - Youth Shelter Nashville Tennessee,1704 Charlotte Ave Suite 200 Nashville,Tennessee,37203,36.15899658203,-86.799194335938,TN
The Next Door Nashville Nashville Tennessee,128 8th Ave. S. Nashville,Tennessee,37203,36.15739822388,-86.780731201172,TN
Memphis Union Mission Memphis Tennessee,393 Poplar Avenue Memphis,Tennessee,38105,35.1477356,-90.0422287,TN
"Salvation Army Kingsport, TN Kingsport Tennessee",505 Dale Street Kingsport,Tennessee,37660,36.5474,-82.55501,TN
Dyer County Day Shelter Dyersburg Tennessee,222B East Court Street Dyersburg,Tennessee,38024,36.03292,-89.38343,TN
Dream Center of Jackson Shelter Jackson Tennessee,49 Old Hickory Rd Jackson,Tennessee,38301,35.65417098999,-88.82520294189501,TN
Calvary Rescue Mission Memphis Tennessee,960 S. Third St. Memphis,Tennessee,38106,35.12114716,-90.0541076,TN
"Alpha Omega Veterans Services, Inc. Memphis Tennessee",1183 Madison Avenue Memphis,Tennessee,38104,35.1391319,-90.021839,TN
Safe Harbor of Memphis Memphis Tennessee,3630 Jackson Avenue Memphis,Tennessee,38108,35.17657089233,-89.939254760742,TN
Memphis Family Shelter Memphis Tennessee,766 S Highland St Memphis,Tennessee,38111,35.1106221,-89.9455333,TN
Citizens for Homeless Relief - Shepherds House Tullahoma Tennessee,P.O Box 2611 Tullahoma,Tennessee,37388,35.33556000028,-86.185939999067,TN
Bread of Life Rescue Mission Crossville Tennessee,281 SW 4th St Crossville,Tennessee,38555,35.9464663,-85.031048,TN
C.R.O.S.S. Shelter Project - Homeless Shelter Shelbyville Tennessee,116 Hickory Dr Shelbyville,Tennessee,37162,35.50505829,-86.4559021,TN
Genesis House Cookeville Tennessee,P.O. Box 1180 Cookeville,Tennessee,38501,36.24526596,-85.5406189,TN
Cookeville Rescue Mission Cookeville Tennessee,1331 S. Jefferson Ave. Cookeville,Tennessee,38506,36.126103,-85.507012,TN
Memphis Day Shelter Memphis Tennessee,383 Poplar Avenue Memphis,Tennessee,38105,35.14778137,-90.042427,TN
We Care Community Services - Transitional Housing Dayton Tennessee,1273 Dayton Mountain Hwy Dayton,Tennessee,37321,35.50141906738,-85.031127929688,TN
The Salvation Army Emergency Shelter Clarksville Tennessee,208 Kraft St Clarksville,Tennessee,37040,36.5412940979,-87.34421539306601,TN
Union Gospel Mission Chattanooga Tennessee,124 Signal Hills Drive Chattanooga,Tennessee,37401,35.09877777,-85.3312149,TN
Family Promise of Greater Chattanooga Chattanooga Tennessee,1184 Baldwin St Chattanooga,Tennessee,37403,35.039890289309994,-85.30167388916,TN
Chattanooga Rescue Mission Chattanooga Tennessee,1512 South Holtzclaw Chattanooga,Tennessee,37403,35.02780533,-85.2880935,TN
Chattanooga Room In The Inn Chattanooga Tennessee,230 N. Highland Park Ave Chattanooga,Tennessee,37404,35.04086304,-85.2782592,TN
Redeemed Outreach Center Harriman Tennessee,1109 W Jefferson St Harriman,Tennessee,85007,35.914637,-84.5818029,TN
Dry Bones Emergency Shelter - Winter Shelter Harriman Tennessee,229 Carter Ave Harriman,Tennessee,37748,35.9292939,-84.5493405,TN
Scott County Women's Shelter Oneida Tennessee,P.O. Box 5402 Oneida,Tennessee,37841,36.49813461304,-84.512718200684,TN
"CEASE, Inc - Domestic Violence Shelter Morristown Tennessee",929a W. First N. St. Morristown,Tennessee,37815,36.2090628,-83.305543,TN
Ministerial Association Temporary Shelter (M.A.T.S.) Morristown Tennessee,324 North Hill Street Morristown,Tennessee,37814,36.21664047241,-83.292274475098,TN
Family Promise of Greater Kingsport Kingsport Tennessee,601 Holston Street Kingsport,Tennessee,37660,36.55158615,-82.5587539,TN
Safe Harbor of Clarksville Clarksville Tennessee,108 Kraft St.  Clarksville,Tennessee,37040,36.53944396973,-87.33849334716801,TN
YWCA of Nashville and Middle Tennessee Nashville Tennessee,1608 Woodmont Blvd Nashville,Tennessee,37207,36.11335372925,-86.801879882813,TN
Grayson County Homeless Shelter Denison Texas,331 W. Morton Denison,Texas,75020,33.75973511,-96.5387573,TX
Love and Care Ministries Homeless Assistance Abilene Texas,233 Fannin St Abilene,Texas,79603,32.45256042,-99.7565307,TX
Corpus Christi Hope House Corpus Christi Texas,658 Robinson Corpus Christi,Texas,78404,27.754673,-97.3940963,TX
Daniel's Den Ministries - Emergency Homelessness Response Services Waxahachie Texas,507 W. Jefferson Waxahachie,Texas,75165,32.38643646,-96.8523407,TX
Austin Resource Center for the Homeless - ARCH Austin Texas,500 E. 7th Austin,Texas,78701,30.26778412,-97.7376937,TX
Casa Marianella Austin Texas,821 Gunter Austin,Texas,78702,30.25919342,-97.7015228,TX
Austin Shelter for Women and Children Austin Texas,4613 Tannehill Ln bldg 3 Austin,Texas,78721,30.282524,-97.668776,TX
Foundation For Homeless Austin Austin Texas,8505 Cross Park Dr. Suite 120 Austin,Texas,78755,30.3401393,-97.6759802,TX
Hope Alliance Women's Shelter Round Rock Texas,1011 Gattis School Rd #110 Round Rock,Texas,78664,30.49555969,-97.6666793,TX
Corpus Christi Metro Ministries House For Women and Children Corpus Christi Texas,1919 Leopard Street Corpus Christi,Texas,78408,27.79639626,-97.4116592,TX
"Marshall's My Friend's House, Inc. Marshall Texas",2610 Elysian Fields Ave. Marshall,Texas,75672,32.53065109,-94.3389816,TX
Highway 80 Rescue Mission Longview Texas,3117 W. Marshall Ave Longview,Texas,75606,32.50709,-94.78923,TX
Hiway 80 Rescue Mission Longview Texas,3117 W. Marshall Longview,Texas,75604,32.50709,-94.78923,TX
Genesis Center Battered Women's Shelter Kaufman Texas,2675 North State Highway 34 Kaufman,Texas,75142,32.60830307,-96.2793731,TX
Matagorda County Women's Crisis Center Bay City Texas,2805 4th St Bay City,Texas,77404,28.980434,-95.956594,TX
Sonrise Shelter Houston Texas,5609 E Mt Houston Rd Houston,Texas,77093,29.89149,-95.30785,TX
Bonita Street House of Hope Houston Texas,2605 Parker Road Houston,Texas,77093,29.8600878,-95.3442655,TX
FamilyTime Crisis and Counseling Center Humble Texas,1203 S Houston Ave Humble,Texas,77347,29.9830931,-95.259674,TX
House of Hope For Women Longview Texas,3011 West Marshall Longview,Texas,75604,32.50702667,-94.7879791,TX
Women's Shelter of South Texas Corpus Christi Texas,813 Buford St Corpus Christi,Texas,78404,27.78123474,-97.3993072,TX
Red Shield Men's Lodge Corpus Christi Corpus Christi Texas,501 Josephine Corpus Christi,Texas,78401,27.79435349,-97.4064865,TX
The Salvation Army Corpus Christi Shelter Corpus Christi Texas,513 Josephine Street Corpus Christi,Texas,78401,27.79490852,-97.4067153,TX
Salvation Army Abilene Homeless Shelter Abilene Texas,1726 Butternut St Abilene,Texas,79602,32.42858505,-99.738945,TX
Abilene Hope Haven Abilene Texas,801 S. Treadaway Blvd. Abilene,Texas,79602,32.4400444,-99.7281494,TX
Another Chance House Amarillo Texas,209 S. Jackson Amarillo,Texas,79101,35.21186066,-101.841339,TX
Harmony Family Services Emergency Shelter For Children Abilene Texas,305 Grape St Abilene,Texas,79601,32.4523735,-99.741188,TX
Guyon Saunders Resource Center - Community Day Room Amarillo Texas,200 South Tyler St. Amarillo,Texas,79101,35.21165466,-101.837898,TX
Faith City Mission Amarillo Texas,600 N Tyler St Amarillo,Texas,79107,35.21140671,-101.832191,TX
Family Support Services Amarillo Texas,7136 West Interstate 40 Suite B Amarillo,Texas,79101,35.18774,-101.9156,TX
Patsy's Place Transitional Home Amarillo Texas,PO Box 7160 Amarillo,Texas,79114,35.2553588,-101.935778,TX
The Salvation Army Shelter Freeport TX Freeport  Texas,1618 N. Ave J Freeport ,Texas,77541,28.9813904,-95.3702411,TX
"Salvation Army of Freeport, Texas Shelter Freeport Texas",1618 North Avenue J Freeport,Texas,77541,28.9764033,-95.3726825,TX
Parks Youth Ranch Richmond Texas,11614 FM 361 Richmond,Texas,77469,29.41413,-95.76206,TX
Timon's Ministries Day Resource Center Corpus Christi Texas,10501 S.P.I.D. Corpus Christi,Texas,78480,27.6944169,-97.2721194,TX
Search for Truth Ministry Corpus Christi Texas,709 Waco Street Corpus Christi,Texas,78401,27.79650307,-97.4020538,TX
Mother Teresa Shelter & Transitional Housing For Men Corpus Christi Texas,513 Sam Rankin St Corpus Christi,Texas,78401,27.79506,-97.40555,TX
Mother Teresa Shelter Corpus Christi Texas,513 Sam Rankin Avenue Corpus Christi,Texas,78401,27.795084,-97.405599,TX
"Mother Teresa Shelter, Inc. Corpus Christi Texas",513 Sam Rankin Ave. Corpus Christi,Texas,78401,27.795084,-97.4056015,TX
Good Samaritan Rescue Mission Corpus Christi Texas,210 S. Alameda St. Corpus Christi,Texas,78401,27.78953552,-97.4036712,TX
Family Promise of Lake Houston Humble Texas,111 South Avenue G Humble,Texas,77338,29.995924,-95.2597427,TX
Salvation Army Emergency Shelter Beaumont TX Beaumont Texas,2350 Interstate 10 E Beaumont,Texas,77703,30.096116,-94.123612,TX
The How Center Beaumont Texas,2509 Cable Ave. Beaumont,Texas,77703,30.10297966,-94.1083526,TX
Franklin House Women & Children Facility Beaumont Texas,5670 Concord Rd. Beaumont,Texas,77708,30.12652779,-94.151123,TX
Haven For Hope San Antonio Texas,1 Haven for Hope Way San Antonio,Texas,78207,29.43304825,-98.5052337,TX
Salvation Army Family Shelter W. Elmira San Antonio Texas,519 W Elmira St San Antonio,Texas,78212,29.4345633,-98.498386,TX
San Antonio Rescue Mission San Antonio Texas,907 E. Quincy San Antonio,Texas,78215,29.43972588,-98.4858627,TX
The Salvation Army Dave Coy Shelter for Men San Antonio Texas,226 Nolan Street San Antonio,Texas,78202,29.42760086,-98.4804,TX
Catholic Worker House Day Shelter San Antonio Texas,626 Nolan St San Antonio,Texas,78202,29.42755318,-98.4743423,TX
Strong Foundation Emergency and Transitional Housing San Antonio Texas,414 N. Hackberry San Antonio,Texas,78202,29.4242878,-98.4728012,TX
Faith Mission and Help Center Brenham Texas,500 E. Academy Brenham,Texas,77833,30.17132187,-96.3948974,TX
Friendship of Women Brownsville Texas,95 E Price Rd Brownsville,Texas,78521,25.932936,-97.472161,TX
Downtown Women's Center Amarillo Texas,409 S. Monroe St. Amarillo,Texas,79101,35.21027374,-101.842773,TX
Galveston Island Family Crisis Center Galveston Texas,2127 Avenue M Galveston,Texas,77550,29.29728889,-94.7895431,TX
Good Neighbor Settlement House Brownsville Texas,1254 E Tyler St Brownsville,Texas,78520,25.90591,-97.49151,TX
Ozanam Center Brownsville Brownsville Texas,656 N Minnesota Ave Brownsville,Texas,78521,25.92368317,-97.4313507,TX
La Posada Providencia San Benito Texas,30094 Marydale Rd San Benito,Texas,78586,26.1267905,-97.65909367,TX
Open Arms Homeless Shelter Harlingen Texas,514 S. E Street Harlingen,Texas,78550,26.1905632,-97.6980361,TX
Family Crisis Center  Inc Harlingen Texas,616 W. Taylor Harlingen,Texas,78550,26.19073677,-97.7127761,TX
New Beginnings Church Brownwood Texas,1001 Belle Plain St.  Brownwood,Texas,76801,31.72775,-98.986389,TX
Salvation Army Service Center of Brownwood Brownwood Texas,403 Lakeway Dr Brownwood,Texas,76801,31.73081779,-98.9916763,TX
Guadalupe Home San Antonio Texas,2102 Buena Vista Street San Antonio,Texas,78207,29.42627144,-98.5215606,TX
Emily's Place Transitional Housing For Women Plano Texas,P. O. Box 260671 Plano,Texas,75026,33.00236893,-96.7679214,TX
Visitation House San Antonio Texas,945 W. Huisache San Antonio,Texas,78201,29.45593643,-98.5088653,TX
Family Violence Prevention Services  Inc. San Antonio Texas,7911 Broadway San Antonio,Texas,78209,29.50574112,-98.4663772,TX
Port Cities Rescue Mission Port Arthur Texas,900 6th St Port Arthur,Texas,77640,29.875901,-93.933439,TX
Lazarus Recovery Project for Single Women Port Arthur Texas,531 Atlanta Port Arthur,Texas,77640,29.87566566467,-93.93365478515601,TX
Armour Outreach Ministries Buna Texas,3964 FM 1131 RD Buna,Texas,77612,30.4329834,-93.9624023,TX
Live Oak Outreach George West Texas,3454 US-281 George West,Texas,78022,28.3684,-98.14332467,TX
My Brother's Keeper Homeless Emergency Shelter Waco Texas,1217 Mary Street Waco,Texas,76701,31.54919,-97.1369,TX
Compassion Ministries of Waco Waco Texas,1421 Austin Ave. Waco,Texas,76701,31.54945564,-97.1404876,TX
Salvation Army Waco Emergency Shelter Transient Lodge Waco Texas,4721 W Waco Dr Waco,Texas,76710,31.5229154,-97.178915,TX
Salvation Army's Sally's House Waco Texas,4721 W Waco Dr Waco,Texas,76710,31.5229154,-97.1789152,TX
Option House Youth Emergency Shelter Belton Texas,204 N East St Belton,Texas,76513,31.05766678,-97.4625015,TX
Reaching Out Crisis Ministries Temple Texas,707 South 11th Temple,Texas,76504,31.090808868409997,-97.349502563477,TX
Family Promise of Bell County Temple  Texas,1018 East Ave A Temple ,Texas,76501,31.09250832,-97.3301086,TX
Friends in Crisis Shelter Killeen Texas,412 E Sprott St Killeen,Texas,76541,31.124607,-97.724293,TX
Jesus Hope and Love Mission Killeen Texas,818 North Fourth Street Killeen,Texas,76541,31.12554983,-97.7270733,TX
In Triumph For Homeless Teens Florence Texas,105 BCR 212 Florence,Texas,76527,30.84129524231,-97.79362487792999,TX
Fairweather Family Lodge San Antonio Texas,6363 De Zavala Road San Antonio,Texas,78228,29.56340767,-98.611436,TX
Youth Alternatives  Inc. San Antonio Texas,3103 West Avenue San Antonio,Texas,78213,29.48866272,-98.5261535,TX
SAMMinistries Transitional Living and Learning Center San Antonio Texas,5254 Blanco Road San Antonio,Texas,78216,29.4986032,-98.506853,TX
The Childrens Shelter San Antonio Texas,2939 W. Woodlawn Av. San Antonio,Texas,78228,29.45660973,-98.5515441,TX
River of Life Homes - ROLH Richardson Texas,207 N St Johns Dr Richardson,Texas,75081,32.94688797,-96.6955947,TX
Hope's Door New Beginning Center Plano Texas,860 F Ave. Ste. 100 Plano,Texas,75074,33.01072693,-96.7049865,TX
City House Plano Texas,902 E. 16th Street Plano,Texas,75074,33.02116394,-96.7026062,TX
Bridge Over Troubled Water Inc Pasadena Texas,3811 Allen-Genoa Rd Pasadena,Texas,77504,29.65231323,-95.205986,TX
Worthy Ministries Inc  Texas City  Texas,5105 Timothy Street Texas City ,Texas,77591,29.37978744507,-94.969360351563,TX
Bay Area Turning Point Webster Texas,210 S. Walnut Webster,Texas,77598,29.53391266,-95.1214599,TX
Desire To Live Assisted Living Alvin Texas,2220 cr 144  Alvin,Texas,77511,29.46171760559,-95.27428436279301,TX
Johnson County Family Crisis Center Cleburne Texas,660 County Rd 903 Cleburne,Texas,76033,32.42848,-97.40141,TX
Huma-Faith Fort Worth Texas,5601 Bridge Street Fort Worth,Texas,76101,32.76126098633,-97.235511779785,TX
Green Light Ministries Brother to Brother Azle Texas,14435 FM 730 No. Azle,Texas,76020,32.98873138,-97.5434875,TX
"CLOSED: Liberty Lighthouse, Inc. Springtown Texas",P. O. Box 1923 Springtown,Texas,76082,32.9659576416,-97.683639526367,TX
ACH Child and Family Services Fort Worth Texas,3712 Wichita St Fort Worth,Texas,76119,32.709738,-97.279787,TX
Cornerstone Assistance Network Fort Worth Texas,3500 Noble Avenue Fort Worth,Texas,76111,32.7694397,-97.2970657,TX
Catholic Charities Fort Worth Texas,2701 Birchill Road North Fort Worth,Texas,76105,32.72423553,-97.2873153,TX
The Salvation Army Fort Worth Shelter Fort Worth Texas,1855 E. Lancaster Fort Worth,Texas,76103,32.7467041,-97.3013076,TX
Presbyterian Night Shelter Fort Worth Texas,2400 Cypress Street Fort Worth,Texas,76102,32.7448616,-97.3135604,TX
Presbyterian Night Shelter For Single Women and Children Fort Worth Texas,2400 Cypress St Fort Worth,Texas,76102,32.7445627,-97.313785,TX
Union Gospel Mission of Tarrant County Fort Worth Texas,1321 East Lancaster Avenue Fort Worth,Texas,76102,32.7463814,-97.315353,TX
Fort Worth YWCA Temporary Shelter For Women Fort Worth Texas,512 W. 4th St. Fort Worth,Texas,76102,32.75301743,-97.3344879,TX
True Courage La Marque Texas,421 Oak La Marque,Texas,77568,29.376474380490002,-94.96664428710899,TX
Tarrant County Samaritan House Fort Worth Texas,929 Hemphill St. Fort Worth,Texas,76104,32.73520279,-97.3314361,TX
Sarah's House Pasadena Texas,711 Perla Rd Pasadena,Texas,77502,29.67355683,-95.20227167,TX
Lil Audrey's Safe Place  Houston Texas,2505 Southmore Houston,Texas,77004,29.72045135,-95.3736572,TX
City of Refuge (day refuge - sack lunches and clothing) Amarillo Texas,613 S. Adams Amarillo,Texas,79101,35.20874786,-101.846977,TX
Martha's Home Inc. Amarillo Texas,1204 W. 18th Ave. Amarillo,Texas,79102,35.19573593,-101.851234,TX
Bay Area Homeless Services Baytown Texas,3406 Wisconsin Street Baytown,Texas,77520,29.72936821,-95.0082016,TX
Houston Area Women's Center Houston Texas,1010 Waugh Houston,Texas,77019,29.75710487,-95.3982543,TX
The Beacon Houston Texas,1212 Prairie Street Houston,Texas,77002,29.75964355,-95.3600769,TX
Star of Hope - Men's Development Center Houston Texas,1811 Ruiz St Houston,Texas,77081,29.760544,-95.351485,TX
Doris and Carlos Morris Mens Development Center Houston Texas,1811 Ruiz Houston,Texas,07705,29.76040459,-95.3517608,TX
Salvation Army Center of Hope Houston Texas,1717 Congress Houston,Texas,77002,29.7584113,-95.3538665,TX
New Hope Housing  Inc. Houston Texas,320 Hamilton St. Houston,Texas,77002,29.7575016,-95.3532562,TX
Star of Hope - Women & Family Emergency Shelter Houston Texas,419 Dowling Houston,Texas,77003,29.75399971,-95.3493347,TX
Chimney Rock Center Harris County Protective Services for Children Houston Texas,6300 Chimney Rock Houston,Texas,77081,29.71208954,-95.477333,TX
Covenant House Texas Houston Texas,1111 Lovett Blvd Houston,Texas,77006,29.74329567,-95.3927993,TX
Salvation Army Houston Family Residence Houston Texas,1603 McGowen Houston,Texas,77004,29.74228096,-95.3687439,TX
Magnificat Houses Houston Texas,3209 Austin St. Houston,Texas,77004,29.73899,-95.37373,TX
U.S. Veterans Initiative Veterans Seeking Housing Houston Texas,4640 Main St. #213 Houston,Texas,77002,29.73273468,-95.3843307,TX
The Open Door Mission Houston Texas,5803 Harrisburg Blvd. Houston,Texas,77011,29.74046516,-95.3173828,TX
Madge Bush Transitional Living Center Houston Texas,3410 Drew Street Houston,Texas,77004,29.73171043,-95.3520813,TX
"Crossroads At Park Place, Inc. Houston Texas",3827 Broadway Houston,Texas,77017,29.6866591,-95.2770022,TX
Emmanuel Lighthouse Mission Bryan Transitional Housing Women Bryan Texas,408 East 24th Street Bryan,Texas,77803,30.675638198850002,-96.36904907226601,TX
SafeHaven of Tarrant County - Victims and Their Children Fort Worth Texas,1100 Hemphill Street Suite 303 Fort Worth,Texas,76104,32.7330175,-97.331568,TX
Freedom House Weatherford Texas,1149 Fort Worth Hwy Weatherford,Texas,76087,32.75903633,-97.776624,TX
Dallas Life Foundation Dallas Texas,1100 Cadiz Dallas,Texas,75215,32.77183533,-96.7983474,TX
Austin Street Center - Austin Street Shelter Dallas Texas,2929 Hickory Street Dallas,Texas,75226,32.77869797,-96.7758789,TX
Calvert Place Men's Shelter Dallas Texas,1818 Corsicana Street Dallas,Texas,75201,32.77561,-96.79138,TX
The Bridge North Texas Dallas Texas,1818 Corsicana Street Dallas,Texas,75201,32.775918,-96.79165,TX
Family Gateway Dallas Texas,711 South St. Paul Street Dallas,Texas,75201,32.7769931,-96.794453,TX
The Stewpot Dallas Dallas Texas,1822 Young Street Dallas,Texas,75201,32.7782491,-96.7961399,TX
Shared Housing Dallas Texas,402 N. Good Latimer Expy. Dallas,Texas,75204,32.78590012,-96.7880783,TX
Salvation Army Garland TX Garland Texas,451 West Avenue D Garland,Texas,75046,32.90895462,-96.6364746,TX
Living World Men's Home Irving Texas,828 E 4th St Irving,Texas,75060,32.8102863,-96.9388063,TX
Brighter Tomorrows Irving Texas,928 Bluebird Dr Irving,Texas,75061,32.8213058,-96.9572495,TX
Hope's Door New Beginning Center Garland Texas,218 N 10th St. Garland,Texas,75040,32.91366959,-96.6424331,TX
Turtle Creek Manor Dallas Texas,2707 Routh Street Dallas,Texas,75201,32.79709625,-96.8028106,TX
Union Gospel Mission Dallas Texas,3211 Irving Blvd Dallas,Texas,75247,32.80833817,-96.87014,TX
Salvation Army Dallas Shelter and Services - Carr P. Collins Social Service Center Dallas Texas,5302 Harry Hines Dallas,Texas,75247,32.81242371,-96.8377838,TX
UGM Center of Hope - Shelter for single women and children Dallas Texas,4815 Cass Street Dallas,Texas,75235,32.81262,-96.829369,TX
Genesis Women's Shelter Dallas Texas,4411 Lemmon Ave Ste 201 Dallas,Texas,75219,32.81799316,-96.8129425,TX
River Of Life Homes For Women and Children Dallas Texas,not disclosed Dallas,Texas,75238,32.8821116,-96.7119409,TX
"Eden Outreach, Inc. Dallas Texas",3110 Metropolitan Ave Dallas,Texas,75215,32.767144,-96.758167,TX
SafeHaven Of Tarrant County Fort Worth Texas,1100 Hemphill St #303 Fort Worth,Texas,76102,32.73244,-97.33249,TX
D.I.S.C MINISTRIES Dallas Texas,2706 S 2nd AVE  Dallas,Texas,75210,32.7675737,-96.7516026,TX
Family Promise Collin County Allen Texas,PO Box 1601 Allen,Texas,75002,33.10066604,-96.6564636,TX
Mujeres Unidas/Women Together McAllen Texas,420 North 21st St. McAllen,Texas,78501,26.2087574,-98.2410888,TX
"Victory Ministries of the Rio Grande Valley, Inc McAllen Texas",1901 Cedar McAllen,Texas,78501,26.2072071,-98.2391654,TX
Catholic Charities Respite Center Shelter McAllen Texas,111 S. 15th St. McAllen,Texas,78501,26.203133,-98.235485,TX
"Bridges Safehouse, Inc Cedar Hill Texas",P.O. Box 1161 Cedar Hill,Texas,75106,32.59028244,-96.935028,TX
Friends of the Family Denton Texas,1014 West University Drive Denton,Texas,76201,33.22993469,-97.1421737,TX
Salvation Army Shelter Shelter Denton TX Denton Texas,1508 E. McKinney Denton,Texas,76202,33.21546173,-97.1132125,TX
Soul's Harbor Dallas Texas,13134 Nile Drive Dallas,Texas,75253,32.66040039,-96.62471,TX
Arlington Family Life Shelter Arlington Texas,712 West Abram Arlington,Texas,76004,32.7350692749,-97.115600585938,TX
The Samaritan Inn McKinney McKinney Texas,1710 N McDonald St McKinney,Texas,75071,33.2215727,-96.6127398,TX
Mission Arlington Arlington Texas,210 W. South St. Arlington,Texas,76010,32.73478699,-97.1086654,TX
Arlington Life Shelter Arlington Texas,325 W. Division Street Arlington,Texas,76011,32.73926926,-97.1097641,TX
Safehaven of Tarrant County - Arlington Resource Center Arlington Texas,401 W Sanford St #1400 Arlington,Texas,76004,32.743327,-97.11192,TX
Living Word In The CliffS Ministries Dallas Texas,522 Shadyway Dr. Dallas,Texas,75232,32.6515569,-96.830533,TX
"Lifeline Shelter for Families, Inc. Grand Prairie Texas",202 College Street Suite 101 Grand Prairie,Texas,75050,32.74807358,-97.0057525,TX
The B & W House Dallas Texas,341 W. Woodin Blvd Dallas,Texas,75224,32.72269821167,-96.828163146973,TX
Promise House Dallas Texas,224 W Page Ave. Dallas,Texas,75208,32.74006271,-96.8257446,TX
Homeward Bound  Inc Dallas Texas,233 W. 10th Street Dallas,Texas,75208,32.74523544,-96.8253555,TX
ARM Ministries - Adult Rehab Dallas Texas,1128 reverend CBT Smith Dallas,Texas,75203,32.75555801,-96.8073806,TX
Emmanuel Lighthouse Mission College Station Texas,408 E. 24th Street College Station,Texas,77803,30.6756382,-96.369049,TX
